University of Stuttgart - IFT;time [s];force unfiltered [kN];force filtered [kN];drop no.;displacement [mm]
;2,45400;0,18049;0,24881;0,00000;0,00000
;2,45450;0,27852;0,25060;0,00000;0,00000
;2,45500;0,24584;0,25211;0,00000;0,00000
;2,45550;0,30927;0,25336;0,00000;0,00000
;2,45600;0,20163;0,25442;0,00000;0,00000
;2,45650;0,29133;0,25532;0,00000;0,00000
;2,45700;0,20740;0,25604;0,00000;0,00000
;2,45750;0,24200;0,25656;0,00000;0,00000
;2,45800;0,21124;0,25682;0,00000;0,00000
;2,45850;0,27019;0,25680;0,00000;0,00000
;2,45900;0,22470;0,25651;0,00000;0,00000
;2,45950;0,26891;0,25600;0,00000;0,00000
;2,46000;0,17985;0,25529;0,00000;0,00000
;2,46050;0,25033;0,25439;0,00000;0,00000
;2,46100;0,18754;0,25326;0,00000;0,00000
;2,46150;0,26250;0,25189;0,00000;0,00000
;2,46200;0,22534;0,25033;0,00000;0,00000
;2,46250;0,19394;0,24863;0,00000;0,00000
;2,46300;0,22085;0,24678;0,00000;0,00000
;2,46350;0,22085;0,24479;0,00000;0,00000
;2,46400;0,20804;0,24268;0,00000;0,00000
;2,46450;0,24840;0,24049;0,00000;0,00000
;2,46500;0,18562;0,23827;0,00000;0,00000
;2,46550;0,28108;0,23607;0,00000;0,00000
;2,46600;0,18497;0,23395;0,00000;0,00000
;2,46650;0,26250;0,23196;0,00000;0,00000
;2,46700;0,22214;0,23015;0,00000;0,00000
;2,46750;0,25545;0,22856;0,00000;0,00000
;2,46800;0,21252;0,22724;0,00000;0,00000
;2,46850;0,33041;0,22621;0,00000;0,00000
;2,46900;0,23559;0,22558;0,00000;0,00000
;2,46950;0,24136;0,22541;0,00000;0,00000
;2,47000;0,15935;0,22562;0,00000;0,00000
;2,47050;0,19587;0,22604;0,00000;0,00000
;2,47100;0,17921;0,22645;0,00000;0,00000
;2,47150;0,24392;0,22673;0,00000;0,00000
;2,47200;0,16063;0,22682;0,00000;0,00000
;2,47250;0,27916;0,22671;0,00000;0,00000
;2,47300;0,21765;0,22644;0,00000;0,00000
;2,47350;0,21252;0,22609;0,00000;0,00000
;2,47400;0,17665;0,22567;0,00000;0,00000
;2,47450;0,26698;0,22515;0,00000;0,00000
;2,47500;0,25161;0,22458;0,00000;0,00000
;2,47550;0,20804;0,22405;0,00000;0,00000
;2,47600;0,19330;0,22360;0,00000;0,00000
;2,47650;0,26634;0,22318;0,00000;0,00000
;2,47700;0,20227;0,22282;0,00000;0,00000
;2,47750;0,18818;0,22252;0,00000;0,00000
;2,47800;0,18177;0,22219;0,00000;0,00000
;2,47850;0,22918;0,22178;0,00000;0,00000
;2,47900;0,14717;0,22122;0,00000;0,00000
;2,47950;0,19202;0,22047;0,00000;0,00000
;2,48000;0,18049;0,21947;0,00000;0,00000
;2,48050;0,17280;0,21820;0,00000;0,00000
;2,48100;0,14013;0,21664;0,00000;0,00000
;2,48150;0,16832;0,21473;0,00000;0,00000
;2,48200;0,15678;0,21247;0,00000;0,00000
;2,48250;0,18946;0,20987;0,00000;0,00000
;2,48300;0,16127;0,20700;0,00000;0,00000
;2,48350;0,15038;0,20392;0,00000;0,00000
;2,48400;0,16768;0,20068;0,00000;0,00000
;2,48450;0,19074;0,19733;0,00000;0,00000
;2,48500;0,20548;0,19397;0,00000;0,00000
;2,48550;0,14525;0,19072;0,00000;0,00000
;2,48600;0,18305;0,18764;0,00000;0,00000
;2,48650;0,20612;0,18477;0,00000;0,00000
;2,48700;0,22598;0,18219;0,00000;0,00000
;2,48750;0,18626;0,18001;0,00000;0,00000
;2,48800;0,18049;0,17830;0,00000;0,00000
;2,48850;0,18818;0,17703;0,00000;0,00000
;2,48900;0,19330;0,17616;0,00000;0,00000
;2,48950;0,12603;0,17564;0,00000;0,00000
;2,49000;0,20804;0,17538;0,00000;0,00000
;2,49050;0,13372;0,17528;0,00000;0,00000
;2,49100;0,24264;0,17530;0,00000;0,00000
;2,49150;0,16832;0,17545;0,00000;0,00000
;2,49200;0,24776;0,17578;0,00000;0,00000
;2,49250;0,16704;0,17633;0,00000;0,00000
;2,49300;0,22278;0,17711;0,00000;0,00000
;2,49350;0,13244;0,17809;0,00000;0,00000
;2,49400;0,24264;0,17918;0,00000;0,00000
;2,49450;0,16063;0,18036;0,00000;0,00000
;2,49500;0,24968;0,18160;0,00000;0,00000
;2,49550;0,17408;0,18293;0,00000;0,00000
;2,49600;0,24840;0,18435;0,00000;0,00000
;2,49650;0,21573;0,18589;0,00000;0,00000
;2,49700;0,22021;0,18758;0,00000;0,00000
;2,49750;0,18049;0,18941;0,00000;0,00000
;2,49800;0,27595;0,19134;0,00000;0,00000
;2,49850;0,23110;0,19339;0,00000;0,00000
;2,49900;0,18946;0,19558;0,00000;0,00000
;2,49950;0,17472;0,19785;0,00000;0,00000
;2,50000;0,24392;0,20008;0,00000;0,00000
;2,50050;0,24968;0,20222;0,00000;0,00000
;2,50100;0,20932;0,20433;0,00000;0,00000
;2,50150;0,23046;0,20640;0,00000;0,00000
;2,50200;0,20484;0,20842;0,00000;0,00000
;2,50250;0,22534;0,21036;0,00000;0,00000
;2,50300;0,21893;0,21217;0,00000;0,00000
;2,50350;0,19715;0,21383;0,00000;0,00000
;2,50400;0,28364;0,21534;0,00000;0,00000
;2,50450;0,19843;0,21673;0,00000;0,00000
;2,50500;0,27788;0,21806;0,00000;0,00000
;2,50550;0,17408;0,21934;0,00000;0,00000
;2,50600;0,26122;0,22057;0,00000;0,00000
;2,50650;0,17152;0,22170;0,00000;0,00000
;2,50700;0,25353;0,22270;0,00000;0,00000
;2,50750;0,24520;0,22355;0,00000;0,00000
;2,50800;0,26634;0,22433;0,00000;0,00000
;2,50850;0,19202;0,22510;0,00000;0,00000
;2,50900;0,30991;0,22589;0,00000;0,00000
;2,50950;0,16639;0,22671;0,00000;0,00000
;2,51000;0,26250;0,22755;0,00000;0,00000
;2,51050;0,23687;0,22837;0,00000;0,00000
;2,51100;0,28877;0,22921;0,00000;0,00000
;2,51150;0,18690;0,23010;0,00000;0,00000
;2,51200;0,27339;0,23103;0,00000;0,00000
;2,51250;0,23239;0,23197;0,00000;0,00000
;2,51300;0,27595;0,23294;0,00000;0,00000
;2,51350;0,22918;0,23396;0,00000;0,00000
;2,51400;0,24968;0,23502;0,00000;0,00000
;2,51450;0,14717;0,23607;0,00000;0,00000
;2,51500;0,22726;0,23696;0,00000;0,00000
;2,51550;0,26058;0,23759;0,00000;0,00000
;2,51600;0,26186;0,23799;0,00000;0,00000
;2,51650;0,21252;0,23825;0,00000;0,00000
;2,51700;0,21957;0,23840;0,00000;0,00000
;2,51750;0,23943;0,23841;0,00000;0,00000
;2,51800;0,24648;0,23830;0,00000;0,00000
;2,51850;0,19459;0,23808;0,00000;0,00000
;2,51900;0,25865;0,23776;0,00000;0,00000
;2,51950;0,25353;0,23736;0,00000;0,00000
;2,52000;0,17536;0,23693;0,00000;0,00000
;2,52050;0,19010;0,23641;0,00000;0,00000
;2,52100;0,21381;0,23573;0,00000;0,00000
;2,52150;0,23943;0,23484;0,00000;0,00000
;2,52200;0,30094;0,23383;0,00000;0,00000
;2,52250;0,22342;0,23284;0,00000;0,00000
;2,52300;0,23239;0,23199;0,00000;0,00000
;2,52350;0,26891;0,23130;0,00000;0,00000
;2,52400;0,23303;0,23082;0,00000;0,00000
;2,52450;0,26442;0,23056;0,00000;0,00000
;2,52500;0,19459;0,23052;0,00000;0,00000
;2,52550;0,22021;0,23065;0,00000;0,00000
;2,52600;0,23751;0,23084;0,00000;0,00000
;2,52650;0,18562;0,23104;0,00000;0,00000
;2,52700;0,20996;0,23117;0,00000;0,00000
;2,52750;0,21124;0,23116;0,00000;0,00000
;2,52800;0,22214;0,23097;0,00000;0,00000
;2,52850;0,18305;0,23059;0,00000;0,00000
;2,52900;0,24904;0,23002;0,00000;0,00000
;2,52950;0,23687;0,22930;0,00000;0,00000
;2,53000;0,22854;0,22851;0,00000;0,00000
;2,53050;0,20035;0,22771;0,00000;0,00000
;2,53100;0,20356;0,22690;0,00000;0,00000
;2,53150;0,20356;0,22604;0,00000;0,00000
;2,53200;0,26314;0,22513;0,00000;0,00000
;2,53250;0,19651;0,22422;0,00000;0,00000
;2,53300;0,21701;0,22334;0,00000;0,00000
;2,53350;0,20099;0,22250;0,00000;0,00000
;2,53400;0,17985;0,22165;0,00000;0,00000
;2,53450;0,21573;0,22074;0,00000;0,00000
;2,53500;0,21829;0,21977;0,00000;0,00000
;2,53550;0,24007;0,21877;0,00000;0,00000
;2,53600;0,20291;0,21782;0,00000;0,00000
;2,53650;0,21317;0,21694;0,00000;0,00000
;2,53700;0,21124;0,21613;0,00000;0,00000
;2,53750;0,20291;0,21539;0,00000;0,00000
;2,53800;0,17472;0,21470;0,00000;0,00000
;2,53850;0,19394;0,21398;0,00000;0,00000
;2,53900;0,20291;0,21320;0,00000;0,00000
;2,53950;0,22598;0,21236;0,00000;0,00000
;2,54000;0,19651;0,21149;0,00000;0,00000
;2,54050;0,23431;0,21065;0,00000;0,00000
;2,54100;0,20099;0,20988;0,00000;0,00000
;2,54150;0,28364;0,20923;0,00000;0,00000
;2,54200;0,24520;0,20880;0,00000;0,00000
;2,54250;0,23303;0,20870;0,00000;0,00000
;2,54300;0,18241;0,20895;0,00000;0,00000
;2,54350;0,27916;0,20947;0,00000;0,00000
;2,54400;0,29133;0,21027;0,00000;0,00000
;2,54450;0,27852;0,21145;0,00000;0,00000
;2,54500;0,23751;0,21308;0,00000;0,00000
;2,54550;0,21637;0,21511;0,00000;0,00000
;2,54600;0,18818;0,21741;0,00000;0,00000
;2,54650;0,31055;0,21981;0,00000;0,00000
;2,54700;0,26698;0,22228;0,00000;0,00000
;2,54750;0,23239;0,22486;0,00000;0,00000
;2,54800;0,22214;0,22751;0,00000;0,00000
;2,54850;0,30158;0,23015;0,00000;0,00000
;2,54900;0,27659;0,23278;0,00000;0,00000
;2,54950;0,26762;0,23544;0,00000;0,00000
;2,55000;0,26442;0,23815;0,00000;0,00000
;2,55050;0,32016;0,24090;0,00000;0,00000
;2,55100;0,23303;0,24371;0,00000;0,00000
;2,55150;0,29710;0,24655;0,00000;0,00000
;2,55200;0,19587;0,24937;0,00000;0,00000
;2,55250;0,31824;0,25206;0,00000;0,00000
;2,55300;0,27788;0,25460;0,00000;0,00000
;2,55350;0,26955;0,25701;0,00000;0,00000
;2,55400;0,27275;0,25931;0,00000;0,00000
;2,55450;0,29710;0,26147;0,00000;0,00000
;2,55500;0,27723;0,26353;0,00000;0,00000
;2,55550;0,32977;0,26551;0,00000;0,00000
;2,55600;0,30927;0,26748;0,00000;0,00000
;2,55650;0,28620;0,26951;0,00000;0,00000
;2,55700;0,25865;0,27159;0,00000;0,00000
;2,55750;0,32016;0,27365;0,00000;0,00000
;2,55800;0,26955;0,27567;0,00000;0,00000
;2,55850;0,35348;0,27764;0,00000;0,00000
;2,55900;0,20932;0,27958;0,00000;0,00000
;2,55950;0,28620;0,28141;0,00000;0,00000
;2,56000;0,29646;0,28304;0,00000;0,00000
;2,56050;0,33618;0,28447;0,00000;0,00000
;2,56100;0,30991;0,28579;0,00000;0,00000
;2,56150;0,34451;0,28710;0,00000;0,00000
;2,56200;0,25225;0,28845;0,00000;0,00000
;2,56250;0,32080;0,28982;0,00000;0,00000
;2,56300;0,28813;0,29117;0,00000;0,00000
;2,56350;0,34835;0,29249;0,00000;0,00000
;2,56400;0,33233;0,29382;0,00000;0,00000
;2,56450;0,32977;0,29524;0,00000;0,00000
;2,56500;0,27147;0,29676;0,00000;0,00000
;2,56550;0,32529;0,29834;0,00000;0,00000
;2,56600;0,29838;0,29991;0,00000;0,00000
;2,56650;0,32401;0,30143;0,00000;0,00000
;2,56700;0,22214;0,30285;0,00000;0,00000
;2,56750;0,37975;0,30411;0,00000;0,00000
;2,56800;0,35027;0,30521;0,00000;0,00000
;2,56850;0,33105;0,30628;0,00000;0,00000
;2,56900;0,29517;0,30739;0,00000;0,00000
;2,56950;0,34643;0,30854;0,00000;0,00000
;2,57000;0,29133;0,30969;0,00000;0,00000
;2,57050;0,35220;0,31085;0,00000;0,00000
;2,57100;0,31375;0,31200;0,00000;0,00000
;2,57150;0,31247;0,31314;0,00000;0,00000
;2,57200;0,30030;0,31424;0,00000;0,00000
;2,57250;0,32849;0,31526;0,00000;0,00000
;2,57300;0,32016;0,31616;0,00000;0,00000
;2,57350;0,36757;0,31699;0,00000;0,00000
;2,57400;0,31247;0,31779;0,00000;0,00000
;2,57450;0,37911;0,31863;0,00000;0,00000
;2,57500;0,30158;0,31954;0,00000;0,00000
;2,57550;0,32208;0,32051;0,00000;0,00000
;2,57600;0,30799;0,32149;0,00000;0,00000
;2,57650;0,27980;0,32239;0,00000;0,00000
;2,57700;0,34515;0,32314;0,00000;0,00000
;2,57750;0,33426;0,32372;0,00000;0,00000
;2,57800;0,28813;0,32415;0,00000;0,00000
;2,57850;0,30927;0,32443;0,00000;0,00000
;2,57900;0,33554;0,32453;0,00000;0,00000
;2,57950;0,37911;0,32451;0,00000;0,00000
;2,58000;0,30222;0,32445;0,00000;0,00000
;2,58050;0,27083;0,32440;0,00000;0,00000
;2,58100;0,32977;0,32428;0,00000;0,00000
;2,58150;0,38231;0,32408;0,00000;0,00000
;2,58200;0,34771;0,32389;0,00000;0,00000
;2,58250;0,33490;0,32382;0,00000;0,00000
;2,58300;0,32016;0,32392;0,00000;0,00000
;2,58350;0,33233;0,32415;0,00000;0,00000
;2,58400;0,29517;0,32447;0,00000;0,00000
;2,58450;0,35412;0,32483;0,00000;0,00000
;2,58500;0,32016;0,32519;0,00000;0,00000
;2,58550;0,37270;0,32559;0,00000;0,00000
;2,58600;0,30158;0,32605;0,00000;0,00000
;2,58650;0,36373;0,32658;0,00000;0,00000
;2,58700;0,33233;0,32716;0,00000;0,00000
;2,58750;0,31568;0,32781;0,00000;0,00000
;2,58800;0,35284;0,32849;0,00000;0,00000
;2,58850;0,32849;0,32919;0,00000;0,00000
;2,58900;0,41114;0,32992;0,00000;0,00000
;2,58950;0,31375;0,33075;0,00000;0,00000
;2,59000;0,30991;0,33169;0,00000;0,00000
;2,59050;0,31440;0,33265;0,00000;0,00000
;2,59100;0,29966;0,33351;0,00000;0,00000
;2,59150;0,31696;0,33418;0,00000;0,00000
;2,59200;0,35604;0,33462;0,00000;0,00000
;2,59250;0,32016;0,33485;0,00000;0,00000
;2,59300;0,37462;0,33495;0,00000;0,00000
;2,59350;0,33298;0,33498;0,00000;0,00000
;2,59400;0,40089;0,33503;0,00000;0,00000
;2,59450;0,35796;0,33520;0,00000;0,00000
;2,59500;0,40922;0,33559;0,00000;0,00000
;2,59550;0,38872;0,33629;0,00000;0,00000
;2,59600;0,37078;0,33737;0,00000;0,00000
;2,59650;0,36629;0,33883;0,00000;0,00000
;2,59700;0,38679;0,34062;0,00000;0,00000
;2,59750;0,36053;0,34270;0,00000;0,00000
;2,59800;0,39000;0,34501;0,00000;0,00000
;2,59850;0,39833;0,34750;0,00000;0,00000
;2,59900;0,47585;0,35021;0,00000;0,00000
;2,59950;0,36181;0,35320;0,00000;0,00000
;2,60000;0,41434;0,35648;0,00000;0,00000
;2,60050;0,35156;0,35997;0,00000;0,00000
;2,60100;0,42395;0,36355;0,00000;0,00000
;2,60150;0,38807;0,36715;0,00000;0,00000
;2,60200;0,46752;0,37074;0,00000;0,00000
;2,60250;0,33233;0,37434;0,00000;0,00000
;2,60300;0,44125;0,37788;0,00000;0,00000
;2,60350;0,40281;0,38132;0,00000;0,00000
;2,60400;0,43549;0,38464;0,00000;0,00000
;2,60450;0,40601;0,38786;0,00000;0,00000
;2,60500;0,47008;0,39100;0,00000;0,00000
;2,60550;0,35860;0,39407;0,00000;0,00000
;2,60600;0,44702;0,39705;0,00000;0,00000
;2,60650;0,49059;0,39992;0,00000;0,00000
;2,60700;0,43420;0,40277;0,00000;0,00000
;2,60750;0,38615;0,40564;0,00000;0,00000
;2,60800;0,46880;0,40849;0,00000;0,00000
;2,60850;0,45343;0,41128;0,00000;0,00000
;2,60900;0,48033;0,41406;0,00000;0,00000
;2,60950;0,42011;0,41688;0,00000;0,00000
;2,61000;0,50917;0,41974;0,00000;0,00000
;2,61050;0,45727;0,42267;0,00000;0,00000
;2,61100;0,46880;0,42571;0,00000;0,00000
;2,61150;0,41627;0,42882;0,00000;0,00000
;2,61200;0,51237;0,43194;0,00000;0,00000
;2,61250;0,40730;0,43503;0,00000;0,00000
;2,61300;0,47649;0,43804;0,00000;0,00000
;2,61350;0,40153;0,44089;0,00000;0,00000
;2,61400;0,54376;0,44354;0,00000;0,00000
;2,61450;0,45599;0,44603;0,00000;0,00000
;2,61500;0,50404;0,44843;0,00000;0,00000
;2,61550;0,44446;0,45079;0,00000;0,00000
;2,61600;0,53864;0,45312;0,00000;0,00000
;2,61650;0,42331;0,45545;0,00000;0,00000
;2,61700;0,50404;0,45775;0,00000;0,00000
;2,61750;0,47649;0,45999;0,00000;0,00000
;2,61800;0,51365;0,46219;0,00000;0,00000
;2,61850;0,46816;0,46436;0,00000;0,00000
;2,61900;0,50788;0,46652;0,00000;0,00000
;2,61950;0,43613;0,46865;0,00000;0,00000
;2,62000;0,52967;0,47069;0,00000;0,00000
;2,62050;0,49379;0,47264;0,00000;0,00000
;2,62100;0,54505;0,47457;0,00000;0,00000
;2,62150;0,45086;0,47652;0,00000;0,00000
;2,62200;0,52518;0,47849;0,00000;0,00000
;2,62250;0,45407;0,48043;0,00000;0,00000
;2,62300;0,56875;0,48233;0,00000;0,00000
;2,62350;0,43292;0,48418;0,00000;0,00000
;2,62400;0,55978;0,48599;0,00000;0,00000
;2,62450;0,44510;0,48773;0,00000;0,00000
;2,62500;0,49699;0,48938;0,00000;0,00000
;2,62550;0,45279;0,49085;0,00000;0,00000
;2,62600;0,50084;0,49208;0,00000;0,00000
;2,62650;0,47969;0,49305;0,00000;0,00000
;2,62700;0,47777;0,49375;0,00000;0,00000
;2,62750;0,47969;0,49419;0,00000;0,00000
;2,62800;0,53095;0,49439;0,00000;0,00000
;2,62850;0,43997;0,49440;0,00000;0,00000
;2,62900;0,47521;0,49425;0,00000;0,00000
;2,62950;0,48546;0,49390;0,00000;0,00000
;2,63000;0,52454;0,49337;0,00000;0,00000
;2,63050;0,56106;0,49278;0,00000;0,00000
;2,63100;0,53287;0,49232;0,00000;0,00000
;2,63150;0,45407;0,49210;0,00000;0,00000
;2,63200;0,51621;0,49210;0,00000;0,00000
;2,63250;0,48354;0,49227;0,00000;0,00000
;2,63300;0,53864;0,49257;0,00000;0,00000
;2,63350;0,53351;0,49303;0,00000;0,00000
;2,63400;0,51814;0,49370;0,00000;0,00000
;2,63450;0,53287;0,49462;0,00000;0,00000
;2,63500;0,51045;0,49577;0,00000;0,00000
;2,63550;0,51878;0,49713;0,00000;0,00000
;2,63600;0,53800;0,49867;0,00000;0,00000
;2,63650;0,48866;0,50035;0,00000;0,00000
;2,63700;0,52006;0,50211;0,00000;0,00000
;2,63750;0,51493;0,50389;0,00000;0,00000
;2,63800;0,52775;0,50564;0,00000;0,00000
;2,63850;0,52646;0,50736;0,00000;0,00000
;2,63900;0,52006;0,50904;0,00000;0,00000
;2,63950;0,53992;0,51068;0,00000;0,00000
;2,64000;0,47457;0,51226;0,00000;0,00000
;2,64050;0,49571;0,51372;0,00000;0,00000
;2,64100;0,50532;0,51497;0,00000;0,00000
;2,64150;0,52775;0,51597;0,00000;0,00000
;2,64200;0,46111;0,51671;0,00000;0,00000
;2,64250;0,55722;0,51719;0,00000;0,00000
;2,64300;0,54569;0,51746;0,00000;0,00000
;2,64350;0,55658;0,51764;0,00000;0,00000
;2,64400;0,50404;0,51784;0,00000;0,00000
;2,64450;0,55273;0,51811;0,00000;0,00000
;2,64500;0,50660;0,51845;0,00000;0,00000
;2,64550;0,56619;0,51887;0,00000;0,00000
;2,64600;0,51878;0,51939;0,00000;0,00000
;2,64650;0,57708;0,52005;0,00000;0,00000
;2,64700;0,55145;0,52087;0,00000;0,00000
;2,64750;0,55722;0,52190;0,00000;0,00000
;2,64800;0,53608;0,52316;0,00000;0,00000
;2,64850;0,53223;0,52460;0,00000;0,00000
;2,64900;0,57580;0,52618;0,00000;0,00000
;2,64950;0,60976;0,52790;0,00000;0,00000
;2,65000;0,49763;0,52981;0,00000;0,00000
;2,65050;0,62001;0,53190;0,00000;0,00000
;2,65100;0,54761;0,53413;0,00000;0,00000
;2,65150;0,61104;0,53652;0,00000;0,00000
;2,65200;0,56811;0,53909;0,00000;0,00000
;2,65250;0,65332;0,54185;0,00000;0,00000
;2,65300;0,58989;0,54487;0,00000;0,00000
;2,65350;0,68920;0,54822;0,00000;0,00000
;2,65400;0,58221;0,55195;0,00000;0,00000
;2,65450;0,68151;0,55609;0,00000;0,00000
;2,65500;0,61040;0,56063;0,00000;0,00000
;2,65550;0,66293;0,56554;0,00000;0,00000
;2,65600;0,60655;0,57076;0,00000;0,00000
;2,65650;0,64051;0,57621;0,00000;0,00000
;2,65700;0,65076;0,58179;0,00000;0,00000
;2,65750;0,65076;0,58742;0,00000;0,00000
;2,65800;0,57964;0,59306;0,00000;0,00000
;2,65850;0,65524;0,59856;0,00000;0,00000
;2,65900;0,60335;0,60382;0,00000;0,00000
;2,65950;0,67318;0,60877;0,00000;0,00000
;2,66000;0,60463;0,61338;0,00000;0,00000
;2,66050;0,62898;0,61762;0,00000;0,00000
;2,66100;0,55081;0,62141;0,00000;0,00000
;2,66150;0,70906;0,62468;0,00000;0,00000
;2,66200;0,62001;0,62744;0,00000;0,00000
;2,66250;0,67831;0,62979;0,00000;0,00000
;2,66300;0,64884;0,63185;0,00000;0,00000
;2,66350;0,67959;0,63370;0,00000;0,00000
;2,66400;0,64051;0,63542;0,00000;0,00000
;2,66450;0,73661;0,63709;0,00000;0,00000
;2,66500;0,66357;0,63880;0,00000;0,00000
;2,66550;0,70202;0,64067;0,00000;0,00000
;2,66600;0,65589;0,64271;0,00000;0,00000
;2,66650;0,74879;0,64495;0,00000;0,00000
;2,66700;0,68151;0,64742;0,00000;0,00000
;2,66750;0,70073;0,65016;0,00000;0,00000
;2,66800;0,65012;0,65312;0,00000;0,00000
;2,66850;0,71803;0,65622;0,00000;0,00000
;2,66900;0,66421;0,65938;0,00000;0,00000
;2,66950;0,66742;0,66255;0,00000;0,00000
;2,67000;0,68536;0,66562;0,00000;0,00000
;2,67050;0,71291;0,66856;0,00000;0,00000
;2,67100;0,61937;0,67132;0,00000;0,00000
;2,67150;0,73149;0,67387;0,00000;0,00000
;2,67200;0,67126;0,67617;0,00000;0,00000
;2,67250;0,69048;0,67824;0,00000;0,00000
;2,67300;0,65653;0,68009;0,00000;0,00000
;2,67350;0,74110;0,68170;0,00000;0,00000
;2,67400;0,71419;0,68313;0,00000;0,00000
;2,67450;0,69753;0,68447;0,00000;0,00000
;2,67500;0,71803;0,68580;0,00000;0,00000
;2,67550;0,72380;0,68713;0,00000;0,00000
;2,67600;0,68472;0,68851;0,00000;0,00000
;2,67650;0,72252;0,68992;0,00000;0,00000
;2,67700;0,67318;0,69135;0,00000;0,00000
;2,67750;0,71803;0,69276;0,00000;0,00000
;2,67800;0,69176;0,69411;0,00000;0,00000
;2,67850;0,75327;0,69540;0,00000;0,00000
;2,67900;0,70009;0,69669;0,00000;0,00000
;2,67950;0,68600;0,69798;0,00000;0,00000
;2,68000;0,73277;0,69925;0,00000;0,00000
;2,68050;0,74686;0,70050;0,00000;0,00000
;2,68100;0,71547;0,70178;0,00000;0,00000
;2,68150;0,64692;0,70309;0,00000;0,00000
;2,68200;0,70202;0,70434;0,00000;0,00000
;2,68250;0,68023;0,70541;0,00000;0,00000
;2,68300;0,74430;0,70627;0,00000;0,00000
;2,68350;0,71098;0,70694;0,00000;0,00000
;2,68400;0,73213;0,70751;0,00000;0,00000
;2,68450;0,69689;0,70802;0,00000;0,00000
;2,68500;0,74430;0,70850;0,00000;0,00000
;2,68550;0,72636;0,70900;0,00000;0,00000
;2,68600;0,75840;0,70955;0,00000;0,00000
;2,68650;0,74815;0,71025;0,00000;0,00000
;2,68700;0,74494;0,71115;0,00000;0,00000
;2,68750;0,73405;0,71227;0,00000;0,00000
;2,68800;0,73533;0,71361;0,00000;0,00000
;2,68850;0,73085;0,71513;0,00000;0,00000
;2,68900;0,75391;0,71678;0,00000;0,00000
;2,68950;0,68664;0,71851;0,00000;0,00000
;2,69000;0,75455;0,72027;0,00000;0,00000
;2,69050;0,74686;0,72200;0,00000;0,00000
;2,69100;0,66037;0,72367;0,00000;0,00000
;2,69150;0,69561;0,72517;0,00000;0,00000
;2,69200;0,68087;0,72637;0,00000;0,00000
;2,69250;0,74238;0,72718;0,00000;0,00000
;2,69300;0,67831;0,72760;0,00000;0,00000
;2,69350;0,77121;0,72767;0,00000;0,00000
;2,69400;0,83464;0,72753;0,00000;0,00000
;2,69450;0,78466;0,72744;0,00000;0,00000
;2,69500;0,76929;0,72762;0,00000;0,00000
;2,69550;0,68984;0,72815;0,00000;0,00000
;2,69600;0,77762;0,72895;0,00000;0,00000
;2,69650;0,70458;0,72995;0,00000;0,00000
;2,69700;0,77634;0,73107;0,00000;0,00000
;2,69750;0,80389;0,73232;0,00000;0,00000
;2,69800;0,79299;0,73376;0,00000;0,00000
;2,69850;0,73085;0,73547;0,00000;0,00000
;2,69900;0,77121;0,73740;0,00000;0,00000
;2,69950;0,80004;0,73951;0,00000;0,00000
;2,70000;0,78723;0,74179;0,00000;0,00000
;2,70050;0,73149;0,74425;0,00000;0,00000
;2,70100;0,84873;0,74683;0,00000;0,00000
;2,70150;0,74750;0,74953;0,00000;0,00000
;2,70200;0,80068;0,75234;0,00000;0,00000
;2,70250;0,78146;0,75522;0,00000;0,00000
;2,70300;0,88461;0,75817;0,00000;0,00000
;2,70350;0,81542;0,76129;0,00000;0,00000
;2,70400;0,83592;0,76466;0,00000;0,00000
;2,70450;0,77185;0,76829;0,00000;0,00000
;2,70500;0,84809;0,77210;0,00000;0,00000
;2,70550;0,85642;0,77604;0,00000;0,00000
;2,70600;0,87500;0,78014;0,00000;0,00000
;2,70650;0,83015;0,78446;0,00000;0,00000
;2,70700;0,92049;0,78903;0,00000;0,00000
;2,70750;0,85130;0,79386;0,00000;0,00000
;2,70800;0,86988;0,79896;0,00000;0,00000
;2,70850;0,73918;0,80424;0,00000;0,00000
;2,70900;0,82503;0,80946;0,00000;0,00000
;2,70950;0,78659;0,81437;0,00000;0,00000
;2,71000;0,86027;0,81882;0,00000;0,00000
;2,71050;0,80773;0,82277;0,00000;0,00000
;2,71100;0,83272;0,82620;0,00000;0,00000
;2,71150;0,82631;0,82912;0,00000;0,00000
;2,71200;0,87116;0,83155;0,00000;0,00000
;2,71250;0,85578;0,83359;0,00000;0,00000
;2,71300;0,94612;0,83536;0,00000;0,00000
;2,71350;0,85258;0,83707;0,00000;0,00000
;2,71400;0,87052;0,83883;0,00000;0,00000
;2,71450;0,90640;0,84068;0,00000;0,00000
;2,71500;0,89038;0,84268;0,00000;0,00000
;2,71550;0,84041;0,84485;0,00000;0,00000
;2,71600;0,90383;0,84716;0,00000;0,00000
;2,71650;0,88654;0,84957;0,00000;0,00000
;2,71700;0,94484;0,85211;0,00000;0,00000
;2,71750;0,89166;0,85484;0,00000;0,00000
;2,71800;0,93395;0,85779;0,00000;0,00000
;2,71850;0,87052;0,86098;0,00000;0,00000
;2,71900;0,97880;0,86436;0,00000;0,00000
;2,71950;0,91729;0,86796;0,00000;0,00000
;2,72000;0,93843;0,87179;0,00000;0,00000
;2,72050;0,84681;0,87582;0,00000;0,00000
;2,72100;0,85963;0,87987;0,00000;0,00000
;2,72150;0,93331;0,88377;0,00000;0,00000
